醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5941070154,嘉展藥師藥局,台南市善化區坐駕里建國路45號,(06)5839112,1,22,2020/02/13 17:58:35
5941071188,仁愛藥局,台南市善化區中山路178號,(06)5838245,0,6,2020/02/13 17:58:35
5941080016,世酆藥局,台南市學甲區仁得里成功路11－1號,(06)7838779,8,174,2020/02/13 17:58:35
5941080043,心得藥局,台南市學甲區仁得里建國路82號,(06)7835087,0,112,2020/02/13 17:58:35
5941080052,一安藥局,台南市學甲區新生里華宗路441號,(06)7835504,94,198,2020/02/13 17:58:35
5941081157,芳鄰藥局,台南市學甲區仁得里建國路119號,(06)7822389,0,142,2020/02/13 17:58:35
5941081184,慈生藥局,台南市學甲區慈生里濟生路94之5號1樓,(06)7821818,482,270,2020/02/13 17:58:35
5941081193,信忠藥局,台南市學甲區中正路274號,(06)7832363,20,168,2020/02/13 17:58:35
5941090049,美安藥局,台南市柳營區士林里柳營路二段15號,(06)6222906,0,138,2020/02/13 17:58:35
5941100013,嘉民藥局,台南市後壁區嘉民里上茄苳146號,(06)6882322,186,244,2020/02/13 17:58:35
5941100022,安溪藥局,台南市後壁區福安里102之48號,(06)6333381,0,114,2020/02/13 17:58:35
5941100040,瑞益藥局,台南市後壁區嘉田里58－1號,(06)6881486,44,188,2020/02/13 17:58:35
5941101092,慈慧藥局,台南市後壁區菁豐里68–2號,(06)6621976,269,332,2020/02/13 17:58:35
5941110019,豐源中西藥局,台南市東山區東中里達雲路1段35號,(06)6802615,134,146,2020/02/13 17:58:35
5941110046,青山藥局,台南市東山區東中里中興路23號,(06)6802740,0,92,2020/02/13 17:58:35
5941111061,杏春堂中西藥局,台南市東山區中興路97號,(06)6802682,0,134,2020/02/13 17:58:35
5941120015,楊生藥局,台南市下營區中山路一段90號,(06)6891723,0,40,2020/02/13 17:58:35
5941121110,健安藥局,台南市下營區後街里中正北路73號1樓,(06)6790417,208,200,2020/02/13 17:58:35
5941131161,竹軒大藥局,台南市六甲區甲南里民生街158號,(06)6982258,0,130,2020/02/13 17:58:35
5941131296,康健藥局,台南市六甲區復興街55之1號,(06)6995195,410,234,2020/02/13 17:58:35
5941131303,泰和藥局,台南市六甲區二甲里中山路101號1樓,(06)6989623,114,200,2020/02/13 17:58:35
5941131312,慧佳藥局,台南市六甲區建國街76號,(06)6990892,152,228,2020/02/13 17:58:35
5941131321,民康藥局,台南市六甲區中正路531之1號,(06)6980980,368,228,2020/02/13 17:58:35
5941140035,全民藥局,台南市官田區隆田里中山路一段40號,(06)5791057,4,116,2020/02/13 17:58:35
5941150013,江梁藥師藥局,台南市大內區內江里285－1號,(06)5761206,0,178,2020/02/13 17:58:35
5941151056,三和藥局,台南市大內區內江里270號,(06)5762187,0,66,2020/02/13 17:58:35
5941160028,俊傑藥局,台南市西港區慶安里中山路257號,(06)7950081,22,118,2020/02/13 17:58:35
5941161043,慧安藥局,台南市西港區西港里慶安路95之9號,(06)7955535,0,140,2020/02/13 17:58:35
5941161052,詠承藥局,台南縣西港鄉中山路358號,(06)7959427,4,138,2020/02/13 17:58:35
5941161061,長榮藥局,台南市西港區新興街12巷14號,(06)7952617,0,36,2020/02/13 17:58:35
5941161070,厚真藥局,台南市西港區營西里2鄰後營17號,(06)7962628,4,120,2020/02/13 17:58:35
5941181054,年豐藥局,台南市將軍區忠興里29－2號,(06)7946247,0,58,2020/02/13 17:58:35
5941190017,憲宗藥局,台南市北門區東壁里704號,(06)7864225,250,210,2020/02/13 17:58:35
5941190044,謝藥局,台南市北門區保吉里412號1樓,(06)7864192,270,172,2020/02/13 17:58:35
5941200027,重仁藥局,台南市新市區新市里中興街48號,(06)5998586,0,118,2020/02/13 17:58:35
5941200045,慶豐綜合藥局,台南市新市區新和里民生路57號,(06)5014888,0,44,2020/02/13 17:58:35
5941201159,安耕藥局,台南市新市區中正路331號,(06)5995345,0,76,2020/02/13 17:58:35
5941201161,安麗兒藥局新市店,台南市新市區新和里中正路260號,(06)5012699,2,40,2020/02/13 17:58:35
5941220029,瑞興藥局,台南市山上區南洲里66號,(06)5781151,0,70,2020/02/13 17:58:35
5941230016,玉井藥局,台南市玉井區玉田里中華路47號,(06)5742271,0,118,2020/02/13 17:58:35
5941230025,柏林藥局,台南市玉井區玉田里中正路224號,(06)5742386,44,208,2020/02/13 17:58:35
5941230052,博愛中西藥局,台南市玉井區玉田里中正路238號,(06)5743036,0,112,2020/02/13 17:58:35
5941231111,大眾藥局,台南市玉井區中華路237號,(06)5744099,0,208,2020/02/13 17:58:35
5941231120,晨暉藥局,台南市玉井區中華路184號,(06)5749695,235,244,2020/02/13 17:58:35
5941231139,伊立安藥局,台南市玉井區玉田里中山路143號1樓,(06)5747001,0,137,2020/02/13 17:58:35
5941241117,信安藥局,台南市楠西區東勢里茄拔路165號,(06)5753177,0,116,2020/02/13 17:58:35
5941260014,又佳藥局,台南市左鎮區中正里156之9號,(06)5732367,0,178,2020/02/13 17:58:35
5941270056,山川中西藥局,台南市仁德區後壁里中正路二段325號,(06)2794623,0,114,2020/02/13 17:58:35
5941270074,歐大藥局,台南市仁德區中洲里中洲路541號,(06)2664831,4,154,2020/02/13 17:58:35
5941270109,振裕藥局,台南市仁德區二行里二行一路165號,(06)2661478,0,137,2020/02/13 17:58:35
5941270136,滋生藥局,台南市仁德區仁義里中山路362號,(06)2705057,0,8,2020/02/13 17:58:35
5941270154,成吉藥局,台南市仁德區新田里中正路二段468號,(06)2798003,8,162,2020/02/13 17:58:35
5941270163,太子藥局,台南市仁德區太子里太子路338號,(06)2729906,6,32,2020/02/13 17:58:35
5941270216,聖豐藥局,台南市仁德區中洲里中洲路788號,(06)2663588,0,218,2020/02/13 17:58:35
5941271302,大力藥局仁德店,台南市仁德區後壁里中正路二段264號,(06)2705958,0,82,2020/02/13 17:58:35
5941271348,春風藥局,台南市仁德區中正路二段673號,(06)2494737,0,102,2020/02/13 17:58:35
5941271455,成吉藥局仁義店,台南市仁德區仁義路42之1號,(06)2497307,4,14,2020/02/13 17:58:35
5941271517,慧安藥師藥局,台南市仁德區後壁里德糖路389號1樓,(06)2706638,1,82,2020/02/13 17:58:35
5941271544,華仁藥局,台南市仁德區新田里中正路2段462號,(06)2797773,10,96,2020/02/13 17:58:35
5941280043,道仁藥局,台南市歸仁區許厝里中山路一段478號,(06)2301967,30,130,2020/02/13 17:58:35
5941280089,躍達藥局,台南市歸仁區大智街10號,(06)2301360,0,30,2020/02/13 17:58:35
5941280141,歐美藥師藥局,台南市歸仁區後市里民權北路68號,(06)3308010,78,132,2020/02/13 17:58:35
5941281282,仁銨藥局,台南市歸仁區中山路一段322號,(06)3304861,0,166,2020/02/13 17:58:35
5941281335,大力藥局,台南市歸仁區後市里中山路二段151號,(06)2398273,0,112,2020/02/13 17:58:35
5941281362,安麗兒藥局,台南市歸仁區辜厝里中山路二段71號,(06)2399212,5,102,2020/02/13 17:58:35
5941281371,新光藥局,台南市歸仁區許厝里中山路一段320號,(06)3305249,0,141,2020/02/13 17:58:35
5941281442,倍安藥局,台南市歸仁區大潭里長榮路1段232號,(06)2782913,0,200,2020/02/13 17:58:35
5941281451,生祥大藥局,台南市歸仁區中山路2段46號之1號,(06)2396538,0,144,2020/02/13 17:58:35
5941281488,德昌藥師藥局,台南市歸仁區中山路一段516、518號,(06)3303533,210,140,2020/02/13 17:58:35
5941291171,健新藥局,台南市關廟區香洋里中正路947號,(06)5952093,0,42,2020/02/13 17:58:35
5941291180,安麗兒藥局關廟店,台南市關廟區中山路2段50號,(06)5951952,0,68,2020/02/13 17:58:35
5941291199,躍達藥局關廟店,台南市關廟區中山路2段137之7號,(06)5961286,8,34,2020/02/13 17:58:35
5941291206,和聖藥局,台南市關廟區中山路2段137之8號,(06)5963687,0,224,2020/02/13 17:58:35
5941291215,新素界保養藥局,台南市關廟區山西里武聖路26號,(06)5959290,46,118,2020/02/13 17:58:35
5941310064,鐘藥局,台南市永康區崑山里大灣路1012號,(06)2726635,0,134,2020/02/13 17:58:35
5941310082,良方藥局,台南市永康區永康里中山路39號,(06)2325057,4,4,2020/02/13 17:58:35
5941310171,正華藥局,台南市永康區永康里永康街17號,(06)2323618,0,100,2020/02/13 17:58:35
5941310199,嘉軒藥局,台南市永康區西勢里富強路一段351號,(06)2713329,2,84,2020/02/13 17:58:35
5941310206,一航藥局,台南市永康區復國一路233號,(06)3115595,2,78,2020/02/13 17:58:35
5941310484,慈惠藥師保健藥局,台南市永康區國光七街71號,(06)2718968,0,28,2020/02/13 17:58:35
5941310528,邱藥局,台南市永康區中華西街55號1樓,(06)3020828,278,208,2020/02/13 17:58:35
5941310573,林藥局,台南市永康區鹽行里中正南路760號,(06)2546564,8,158,2020/02/13 17:58:35
5941310699,安安藥局,台南市永康區崑山里大灣路834號,(06)2738102,2,106,2020/02/13 17:58:35
5941310715,都都藥局,台南市永康區中山南路128號,(06)2314815,178,214,2020/02/13 17:58:35
5941310797,維康藥局,台南市永康區大橋二街141之1號,(06)2016345,0,32,2020/02/13 17:58:35
5941310840,北一藥局,台南市永康區中山南路43巷5號,(06)2012215,0,144,2020/02/13 17:58:35
5941310859,菁安藥局,台南市永康區大橋里中華路597號,(06)2031203,0,102,2020/02/13 17:58:35
5941310895,欣康藥局,台南市永康區正強里自強路394號,(06)2027346,0,64,2020/02/13 17:58:35
5941310957,久大藥師藥局,台南市永康區崑山里大灣路1058號,(06)2724195,72,166,2020/02/13 17:58:35
5941310966,永康藥局,台南市永康區尚頂里中華路988號之1,(06)2548606,100,128,2020/02/13 17:58:35
5941312022,華安藥局,台南市永康區中華二路282號,(06)2021030,6,148,2020/02/13 17:58:35
5941312166,和康藥局,台南市永康區永康里中山北路32號,(06)2325144,0,64,2020/02/13 17:58:35
5941312255,方藥師藥局,台南市永康區大橋一街57之3號,(06)3025013,0,154,2020/02/13 17:58:35
5941312273,莘莘藥局,台南市永康區永大路二段1538號,(06)2033611,40,34,2020/02/13 17:58:35
5941312282,麻吉的藥局,台南市永康區中山北路108號,(06)2316123,0,98,2020/02/13 17:58:35
5941312308,大正藥局,台南市永康區中華二路298號,(06)3021599,12,122,2020/02/13 17:58:35
5941312380,新安生堂藥局,台南市永康區富強路一段50號,(06)2717068,0,70,2020/02/13 17:58:35
5941312460,仁杏藥師藥局,台南市永康區復興路11號,(06)2731702,0,136,2020/02/13 17:58:35
5941312504,仙輝藥局,台南市永康區復華七街90號1樓,(06)2030188,0,20,2020/02/13 17:58:35
5941312531,美日康藥局,台南市永康區中正南路817號,(06)2430345,8,110,2020/02/13 17:58:35
5941312540,維康藥局奇美店,台南市永康區正新街65號,(06)2814441,26,44,2020/02/13 17:58:35
5941312577,麗生藥師藥局,台南市永康區大灣路280號,(06)2737099,0,66,2020/02/13 17:58:35
5941312586,北安藥局,台南市永康區中山東路226號1樓,(06)3024933,4,12,2020/02/13 17:58:35
5941312648,上宜藥局,台南市永康區中華一路70號,(06)3116288,2,118,2020/02/13 17:58:35
5941312755,佑健康藥師藥局,台南市永康區文化路202之3號,(06)2316257,10,42,2020/02/13 17:58:35
5941312808,永大藥局,台南市永康區聖龍街150號,(06)2024668,0,114,2020/02/13 17:58:35
5941312826,昱賢藥師藥局,台南市永康區永大路二段1260、1262號,(06)2315371,0,40,2020/02/13 17:58:35
5942010081,杏門藥局,高雄市鳳山區老爺里海洋二路178號,(07)7635781,6,104,2020/02/13 17:58:35
5942010125,中央藥局,高雄市鳳山區五甲三路71號,(07)8217320,8,4,2020/02/13 17:58:35
5942010214,謝藥局,高雄縣鳳山市南江街126號,(07)7226685,0,152,2020/02/13 17:58:35
5942010269,大華藥局,高雄市鳳山區青年路二段466號,(07)7774881,8,114,2020/02/13 17:58:35
5942010321,南億藥局,高雄市鳳山區光復路74號,(07)7105010,150,220,2020/02/13 17:58:35
5942010349,長英藥局,高雄市鳳山區八德路二段267號,(07)7805002,73,177,2020/02/13 17:58:35
5942010358,護民藥局,高雄市鳳山區光遠路205號,(07)7462525,0,182,2020/02/13 17:58:35
5942010447,健生大藥局,高雄市鳳山區五甲二路182號,(07)7131028,0,82,2020/02/13 17:58:35
5942010518,寶輝藥局,高雄市鳳山區南正二路99－1號,(07)8314925,0,144,2020/02/13 17:58:35
5942010563,一心堂藥局,高雄市鳳山區五甲二路523號,(07)8213971,0,90,2020/02/13 17:58:35
5942010643,王藥局,高雄市鳳山區一甲里南江街129號,(07)7716581,0,120,2020/02/13 17:58:35
5942010812,一仁藥局,高雄市鳳山區自由路200號,(07)7425004,66,208,2020/02/13 17:58:35
5942010867,鳳林藥局,高雄市鳳山區鳳林路166號,(07)7830767,0,154,2020/02/13 17:58:35
5942010894,福特藥局,高雄市鳳山區中山路73－4號,(07)7463533,0,152,2020/02/13 17:58:35
5942010947,銘豐大藥局,高雄市鳳山區海洋二路175號,(07)7636795,0,192,2020/02/13 17:58:35
5942010974,陳明仁藥局,高雄市鳳山區文衡路123－3號,(07)7762551,0,174,2020/02/13 17:58:35
5942011211,永吉藥局,高雄市鳳山區瑞興路402之1號,(07)7018047,0,290,2020/02/13 17:58:35
5942011275,壹家二益藥局,高雄市鳳山區文德里文衡路400號一樓,(07)7761648,54,172,2020/02/13 17:58:35
5942011373,誠大藥局,高雄市鳳山區中和里青年路1段305號,(07)7482246,0,134,2020/02/13 17:58:35
5942011480,頂好藥師藥局,高雄市鳳山區光華東路15號,(07)7430834,22,206,2020/02/13 17:58:35
5942011524,中華藥局,高雄市鳳山區中山路142號,(07)7472853,0,74,2020/02/13 17:58:35
5942011579,建保藥局,高雄市鳳山區八德路289號,(07)7762100,8,150,2020/02/13 17:58:35
5942011766,見康藥局,高雄市鳳山區中崙路578號,(07)7535158,70,88,2020/02/13 17:58:35
5942011800,福德中西藥局,高雄縣鳳山市鳳北路36之1號,(07)7465530,3,2,2020/02/13 17:58:35
5942011819,鳳山丁丁藥局,高雄市鳳山區協和里自由路151號1樓,(07)7101080,46,94,2020/02/13 17:58:35
5942013260,辰好藥局,高雄市鳳山區中山東路281號,(07)7027064,8,42,2020/02/13 17:58:35
5942013331,泰安藥局,高雄市鳳山區仁愛路6－1號,(07)7037838,0,102,2020/02/13 17:58:35
5942013411,長喜藥局,高雄市鳳山區大明路76號,(07)7671007,0,122,2020/02/13 17:58:35
5942013448,祝安藥師藥局,高雄市鳳山區鳳松路39之5號,(07)7476550,8,182,2020/02/13 17:58:35
5942013608,勝白藥局,高雄市鳳山區中崙四路22之2號,(07)7533405,1,127,2020/02/13 17:58:35
5942013626,伊甸藥師藥局,高雄市鳳山區新強路83號1樓,(07)7671343,6,34,2020/02/13 17:58:35
5942013653,鳳林藥局中山店,高雄市鳳山區瑞竹里中山東路231號,(07)7019039,0,64,2020/02/13 17:58:35
5942013699,新怡安藥局,高雄市鳳山區海洋里新富路512號,(07)7633565,10,70,2020/02/13 17:58:35
5942013788,佳恩藥局,高雄市鳳山區和德里中山路75－1號,(07)7460297,0,177,2020/02/13 17:58:35
5942013797,北京藥局,高雄市鳳山區一甲里五甲二路342號1樓,(07)7117100,8,38,2020/02/13 17:58:35
5942013804,長喜連鎖藥局,高雄縣鳳山市鳳甲路492號,(07)7961070,8,0,2020/02/13 17:58:35
5942013868,好郝藥局建國店,高雄市鳳山區建國路三段393號1樓,(07)7779771,2,124,2020/02/13 17:58:35
5942013886,融融藥局,高雄市鳳山區三民路194號,(07)7990555,0,180,2020/02/13 17:58:35
5942013902,順發藥局,高雄市鳳山區新強里新富路239號,(07)7630666,0,198,2020/02/13 17:58:35
5942013920,康博藥局,高雄市鳳山區新樂里南京路153－12號,(07)7671755,0,212,2020/02/13 17:58:35
5942014052,長青連鎖藥局大士店,高雄市鳳山區五甲一路139號,(07)7104618,52,118,2020/02/13 17:58:35
5942014070,康鄰藥局,高雄市鳳山區善美里南正二路192、194號,(07)7260632,8,138,2020/02/13 17:58:35
5942014203,久億藥局,高雄市鳳山區海洋一路121號,(07)7663095,0,94,2020/02/13 17:58:35
5942014212,菩提大藥局,高雄市鳳山區新興里維新路121號1樓,(07)7903323,0,154,2020/02/13 17:58:35
5942020023,醫聯藥局,高雄市岡山區前峰里公園西路3段125號,(07)6259873,5,92,2020/02/13 17:58:35
5942020050,惠光西藥局,高雄市岡山區維仁路147號,(07)6212163,0,98,2020/02/13 17:58:35
5942020078,協安大藥局,高雄市岡山區介壽西路10號,(07)6252256,0,68,2020/02/13 17:58:35
5942020130,建成藥局,高雄市岡山區台上里大仁路97號,(07)6210458,3,44,2020/02/13 17:58:35
5942020176,平和藥局,高雄市岡山區岡山路268號,(07)6212592,0,5,2020/02/13 17:58:35
5942020185,鴻興大藥局,高雄市岡山區中華路136號,(07)6259903,3,72,2020/02/13 17:58:35
5942020265,建元藥局,高雄市岡山區大仁北路104號,(07)6216672,0,10,2020/02/13 17:58:35
5942021459,祥鼎藥局,高雄市岡山鎮嘉興路282號,(07)6211382,0,58,2020/02/13 17:58:35
5942021486,人人藥局,高雄市岡山區維新東街2號,(07)6230678,2,94,2020/02/13 17:58:35
5942021664,丁丁藥局,高雄縣岡山鎮仁壽里中華路1號,(07)6256157,0,50,2020/02/13 17:58:35
5942021717,勵志藥局,高雄市岡山區忠孝里勵志二路38號,(07)6230826,0,46,2020/02/13 17:58:35
5942021726,天德藥局,高雄市岡山區碧紅里中山北路39號,(07)6230111,16,6,2020/02/13 17:58:35
5942021744,宗明藥局,高雄市岡山區岡山路7號1樓,(07)6296291,0,26,2020/02/13 17:58:35
5942021753,欣康立健保藥局,高雄市岡山區公園北路31號1樓,(07)6246299,0,112,2020/02/13 17:58:35
5942030056,賜安藥局,高雄市旗山區大德里中山路11號,(07)6612057,0,154,2020/02/13 17:58:35
5942030092,天明藥局,高雄市旗山區大同路至誠巷15號,(07)6621311,228,263,2020/02/13 17:58:35
5942030181,良安藥局,高雄市旗山區旗南一路53號,(07)6617532,0,180,2020/02/13 17:58:35
5942030225,吉本藥局,高雄市旗山區旗南里中洲路474－1號,(07)6663226,0,222,2020/02/13 17:58:35
5942030234,賽珠藥局,高雄市旗山區新山里延平一路496號,(07)6616068,0,142,2020/02/13 17:58:35
5942031357,錦昌藥局,高雄市旗山區大同街4號,(07)6613129,0,150,2020/02/13 17:58:35
5942031366,辰安藥局,高雄市旗山區延平一路545號,(07)6623545,54,160,2020/02/13 17:58:35
5942031393,天天美藥局,高雄市旗山區中山路92號,(07)6622565,0,44,2020/02/13 17:58:35
5942031428,奇奇藥局,高雄市旗山區旗文路144－7號,(07)6622910,102,196,2020/02/13 17:58:35
5942031437,美心藥局,高雄市旗山區瑞吉里延平一路335號,(07)6626638,185,238,2020/02/13 17:58:35
5942040061,健民藥局,高雄市美濃區泰安里中正路一段31－1號,(07)6812796,0,50,2020/02/13 17:58:35
5942040089,進安堂藥局,高雄市美濃區忠孝路1段372號,(07)6812741,44,208,2020/02/13 17:58:35
5942040114,吉安藥局,高雄市美濃區中正路二段732號,(07)6831711,0,154,2020/02/13 17:58:35
5942040178,志昇藥局,高雄市美濃區中壇里中興路一段557號,(07)6813930,0,114,2020/02/13 17:58:35
5942041326,萬安藥局,高雄市美濃區成功路219－1號,(07)6812332,0,160,2020/02/13 17:58:35
5942041344,李藥局,高雄市美濃鎮忠孝路一段2－3號,(07)6818682,30,176,2020/02/13 17:58:35
5942051279,弘寶藥局,高雄市林園區鳳林路二段757之1號,(07)6433159,0,70,2020/02/13 17:58:35
5942051528,聯安藥局,高雄市林園區林園北路342號1樓,(07)6429882,16,102,2020/02/13 17:58:35
5942051546,金高泰藥局,高雄市林園區東林西路210號,(07)6429592,0,78,2020/02/13 17:58:35
